"","ID_DIRECTORIO","ID_IDENTIFICACION","REGION_H","R_P_C","ESTH","SECH","TIPO","MESH","VIVH","HOGH","ANO_ENCUESTA","EDADJH","SEXOJH","CURSOJH","NIVELJH","TERMINO_NIVELJH","CINEJH","PROVEEDOR","NACIONALIDAD","CONYUGALJH","INFORMANTE","GRUPO_EDAD","TOTPERH","TOTMENH","TOTMAYH","TOTFTH","TOTOCUPH","TOTDESOH","TOTFFTH","PERCH","PERCOCUH","GRUJH1","CISEJH","B8JH","B9JH","B10JH","B11JH","B12JH","RAM_SUBCJH1","RAM_SUBCJH1_REV4CL_CAENES","RAMJH1","RAMJH1_REV4CL_CAENES","TEMJH","B16JH","MESES_EMPLEO","TME","B19JH","HOR_HABJH","HOR_EFEJH","GRU_CESJH1","CISE_CESJH","RAM_CESJH1","RAM_CESJH1_REV4CL_CAENES","SS_T","SVAR_T","REG_T","ING_T_D","GAN_T","ING_T_CP","ING_T_EMP","AUTOCONSUMO_T","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_OT","ING_T_T","ING_T_T_AI","ING_A_P","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","ALQ_IMP","ING_CAH","ING_INT","ING_DIV","ING_P_T","JUBVEJEZ_T","JUBINVALIDEZ_T","MONTEPIO_T","ING_JUB","PORFAND_T","PDISCAP_T","PESTADO_T","PALIMENT_T","POTRAS_T","ING_PEN","SUF_T","SUBOTROS_T","ING_SUBE","ING_SUBC","BECAEST_T","DONACIONES_T","REMESAS_T","ING_BDR","SALEXT_T","OTRAFUENT_T","ING_OTROS","ING_AUT","ING_MON","ING_TOTAL","ING_TOTAL_E","ING_PROM","ING_PROM_AUT","CSE_ESPECIFICOJH","FACT_HOG","DECILH"
"1",19373,206185,11,11201,11041,NA,1,11,2,1,2016,31,1,4,5,1,5,1,"00",2,NA,3,5,1,4,2,2,0,2,4,2,8,3,1,2,NA,2,1,"",NA,3,2,5,7,47,6,2,51,84,NA,NA,NA,NA,1100000,0,0,1100000,0,0,0,0,0,0,0,70000,1170000,1170000,0,0,0,3,"",2e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360601,0,0,360601,0,0,0,1530601,1530601,1730601,222342673.707624,346120.2,306120.2,1,128.477143898347,7
"2",14095,221785,13,13132,13311,NA,1,10,11,1,2016,32,1,5,9,1,7,1,"00",3,1,3,2,0,2,2,2,0,0,2,2,2,2,NA,NA,NA,NA,NA,"",NA,11,13,1,3,26,5,2,50,40,NA,NA,NA,NA,550917.793781839,0,0,550917.793781839,701168.101176886,701168.101176886,0,0,0,701168.101176886,701168.101176886,0,1252085.89495872,1252085.89495872,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252085.89495872,1252085.89495872,1252085.89495872,111725898.287902,626042.947479362,626042.947479362,1,89.2318160740763,9
"3",21941,219270,4,4102,4011,NA,1,12,2,1,2016,53,2,4,4,1,5,1,"00",5,1,5,2,0,2,2,2,0,0,1,1,5,2,NA,NA,NA,NA,NA,"",NA,7,7,1,4,30,5,2,55,60,NA,NA,NA,NA,0,0,0,0,250602.964604663,250602.964604663,0,0,249868.547892384,250602.964604663,734.416712278035,0,250602.964604663,734.416712278035,0,0,0,3,"",249868.547892384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250602.964604663,250602.964604663,500471.512497047,132522694.593117,250235.756248524,125301.482302331,1,264.795680241439,5
"4",18729,199069,15,15101,15049,99,3,10,10,1,2016,34,1,4,4,1,5,1,"20042",3,NA,3,2,0,2,2,2,0,0,2,2,3,1,NA,NA,NA,NA,NA,"",NA,4,3,2,3,22,4,2,60,60,NA,NA,NA,NA,0,0,0,0,500834.35798349,0,500834.35798349,0,0,500834.35798349,500834.35798349,214941.078078342,715775.436061832,715775.436061832,0,0,0,3,"",80133.4972773584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715775.436061832,715775.436061832,795908.933339191,26914541.6886067,397954.466669595,357887.718030916,1,33.8161070459258,8
"5",24205,233844,12,12101,12011,NA,1,11,4,1,2016,58,1,4,5,1,5,1,"00",1,1,6,3,1,2,2,2,0,0,2,2,3,1,NA,NA,NA,NA,NA,"",NA,4,3,1,3,431,8,2,60,60,NA,NA,NA,NA,1e+06,0,0,1e+06,1503518.20970025,0,1503518.20970025,0,0,1503518.20970025,1503518.20970025,0,2503518.20970025,2503518.20970025,0,0,0,3,"",450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503518.20970025,2503518.20970025,2953518.20970025,394201846.331,984506.069900083,834506.069900083,1,133.468568108475,10
"6",13328,220737,13,13114,13301,NA,1,10,4,1,2016,41,1,5,9,1,7,1,"00",1,1,4,4,1,3,2,2,0,1,3,2,1,3,1,2,NA,2,1,"",NA,11,13,1,1,28,5,2,45,45,NA,NA,NA,NA,3105173.01949764,0,126210.258211839,3231383.27770948,0,0,0,0,0,0,0,0,3231383.27770948,3231383.27770948,0,0,0,3,"",350584.050588443,0,0,0,0,150250.307395047,0,0,150250.307395047,0,0,0,0,0,0,0,0,0,0,107403.928069559,0,0,107403.928069559,0,0,0,3489037.51317408,3489037.51317408,3839621.56376253,480413980.04226,959905.390940632,872259.378293521,1,125.120138030346,10
"7",21540,210929,7,7401,7071,NA,1,10,5,1,2016,30,1,3,8,1,6,1,"00",2,1,3,3,1,2,1,1,0,1,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,9,8,150250.307395047,0,0,150250.307395047,0,0,0,0,0,0,0,0,150250.307395047,150250.307395047,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107189.570964342,34056.7363428773,0,141246.30730722,0,0,0,291496.614702267,291496.614702267,291496.614702267,16074440.7252008,97165.5382340889,97165.5382340889,23,55.144519402461,1
"8",23251,210460,12,12101,12011,NA,1,10,6,1,2016,60,2,8,3,1,4,0,"00",5,1,6,2,0,2,1,1,0,1,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8,9,0,0,0,0,60100.1229580188,60100.1229580188,0,0,0,60100.1229580188,60100.1229580188,0,60100.1229580188,60100.1229580188,0,0,0,4,"",200333.743193396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60100.1229580188,60100.1229580188,260433.866151415,22921500.2620759,130216.933075707,30050.0614790094,23,88.0127481145231,1
"9",21567,211004,15,15101,15011,NA,1,10,3,1,2016,81,2,3,3,2,3,1,"00",4,1,7,3,0,3,1,1,0,2,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,3,0,0,0,0,300763.789307085,300763.789307085,0,0,0,300763.789307085,300763.789307085,0,300763.789307085,300763.789307085,0,0,0,3,"",150250.307395047,0,0,0,0,0,0,0,0,0,0,100166.871596698,0,0,100166.871596698,0,0,0,0,0,0,0,0,0,0,0,400930.660903783,400930.660903783,551180.96829883,19134071.8524123,183726.989432943,133643.553634594,19,34.7146816615745,3
"10",22887,235503,7,7401,7071,NA,1,12,8,1,2016,39,1,4,4,1,5,0,"00",2,NA,4,2,0,2,2,1,1,0,1,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,6,599684.514941723,0,0,599684.514941723,0,0,0,0,0,0,0,0,599684.514941723,599684.514941723,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599684.514941723,599684.514941723,599684.514941723,23663194.539935,299842.257470861,299842.257470861,8,39.4594056547127,6
"11",23402,213508,7,7301,7011,NA,1,12,3,1,2016,29,1,4,4,1,5,1,"00",2,1,2,3,1,2,2,2,0,0,2,2,5,3,1,2,NA,2,1,"",NA,8,9,4,1,82,7,2,45,50,NA,NA,NA,NA,659652.966435895,0,406785.995968802,1066438.9624047,0,0,0,0,0,0,0,0,1066438.9624047,1066438.9624047,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571.438524231,2998.42257470861,13569.8610989396,0,39258.3467706599,0,0,39258.3467706599,0,0,0,1105697.30917536,1119267.1702743,1119267.1702743,245596495.26044,373089.056758099,368565.769725119,1,219.426158278413,7
"12",24254,235095,8,8401,8011,NA,1,12,21,1,2016,43,1,2,4,2,5,1,"00",1,0,4,6,3,3,1,1,0,2,2,1,7,3,1,1,2,2,2,"3",2,3,2,5,7,3,1,2,40,56,NA,NA,NA,NA,799579.35325563,0,0,799579.35325563,0,0,0,0,0,0,0,0,799579.35325563,799579.35325563,0,0,0,3,"",99947.4191569538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321623.798527736,0,0,321623.798527736,0,0,0,1121203.15178337,1121203.15178337,1221150.57094032,75088007.644278,203525.09515672,186867.191963894,1,61.4895570056181,4
"13",12937,200614,10,10106,10099,195,3,11,2,1,2016,50,2,8,3,1,4,1,"00",3,1,5,2,0,2,1,1,0,1,1,1,7,2,NA,NA,NA,NA,NA,"",NA,7,19,1,5,107,7,2,8,6,NA,NA,NA,NA,0,0,0,0,15000,20000,0,5000,20000,20000,0,0,20000,0,0,0,0,3,"",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,70000,7341665.47766645,35000,10000,1,104.880935395235,1
"14",16784,184637,6,6204,6079,2766,3,11,11,1,2016,48,1,1,4,2,5,1,"00",1,1,5,4,0,4,1,1,0,3,3,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,9,8,5e+05,0,0,5e+05,0,0,0,0,0,0,0,5e+05,1e+06,1e+06,0,0,0,3,"",1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85907,0,0,85907,0,0,0,1085907,1085907,1185907,38436009.0754807,296476.75,271476.75,25,32.4106435626745,6
"15",23659,220045,3,3101,3021,NA,1,12,2,1,2016,75,2,8,3,1,4,1,"00",4,1,7,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",199894.838313908,0,0,0,0,0,0,199894.838313908,199894.838313908,0,0,0,0,0,0,0,6996.31934098677,6996.31934098677,0,0,0,0,0,0,0,0,199894.838313908,206891.157654894,406785.995968802,160564882.895385,406785.995968802,199894.838313908,19,394.715856707367,8
"16",7084,194011,13,13504,13439,908,3,10,5,1,2016,56,1,4,3,2,3,1,"00",1,NA,6,3,0,3,3,3,0,0,3,3,9,3,1,2,NA,2,1,"",NA,1,1,2,8,1,1,2,50,70,NA,NA,NA,NA,515859.388722995,100166.871596698,0,616026.260319693,0,0,0,0,0,0,0,80203.677148556,696229.937468249,696229.937468249,0,0,0,2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696229.937468249,696229.937468249,696229.937468249,159293312.300696,232076.64582275,232076.64582275,1,228.794114886737,4
"17",21562,209747,13,13301,13471,NA,1,10,5,1,2016,58,2,2,4,2,5,0,"00",1,1,6,3,0,3,2,2,0,1,3,2,9,2,NA,NA,NA,NA,NA,"",NA,8,9,1,6,92,7,2,30,30,NA,NA,NA,NA,325213,0,0,325213,10016.6871596698,10016.6871596698,0,0,0,10016.6871596698,10016.6871596698,0,335229.68715967,335229.68715967,0,0,0,3,"",180300.368874056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32053.3989109434,0,0,32053.3989109434,0,0,0,367283.086070613,367283.086070613,547583.45494467,72330675.6822529,182527.81831489,122427.695356871,1,132.09068869614,3
"18",23033,206798,1,1101,1021,NA,1,11,6,1,2016,49,2,4,4,1,5,1,"20042",3,1,5,3,2,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,1e+05,31731,0,31731,0,140987,40000,0,180987,0,0,0,280987,312718,312718,33390441.308442,104239.333333333,93662.3333333333,13,106.774925998638,1
"19",4210,177653,8,8402,8039,904,3,10,2,1,2016,50,1,8,3,1,4,1,"00",1,1,5,3,0,3,2,2,0,1,2,1,9,3,1,2,NA,2,1,"",NA,1,1,1,1,58,6,2,70,70,NA,NA,NA,NA,257929.694361497,30050.0614790094,111185.227472335,399164.983312842,0,0,0,0,0,0,0,0,399164.983312842,399164.983312842,0,0,0,5,"",0,0,0,0,0,0,0,0,0,0,93699.0966976992,0,0,0,93699.0966976992,0,17872.7748989988,17872.7748989988,0,0,0,0,0,0,0,0,492864.080010541,510736.85490954,510736.85490954,141551287.660136,170245.61830318,164288.02667018,1,277.151112749065,3
"20",16368,203867,5,5701,5052,2546,2,10,1,1,2016,73,2,5,9,1,7,1,"00",5,1,7,4,1,3,0,0,0,3,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",200333.743193396,0,0,0,0,1001668.71596698,0,0,1001668.71596698,0,0,0,0,0,0,0,0,0,0,73151.8663270686,150250.307395047,0,223402.173722116,0,0,0,1225070.8896891,1225070.8896891,1425404.63288249,206537243.571109,356351.158220623,306267.722422274,21,144.89727254039,7
"21",20992,228346,5,5502,5201,NA,1,11,10,1,2016,37,2,4,4,1,5,1,"00",2,1,4,3,1,2,2,2,0,0,2,2,9,5,1,2,NA,2,NA,"",NA,16,20,NA,NA,9,3,2,45,0,NA,NA,NA,NA,550000,0,0,550000,0,0,0,0,0,0,0,0,550000,550000,0,0,0,4,"",80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577,0,10577,0,102900,0,0,102900,0,0,0,652900,663477,743477,26668365.9752032,247825.666666667,217633.333333333,5,35.8697928452436,5
"22",21096,213201,5,5302,5032,7,2,12,2,1,2016,83,1,0,0,2,1,1,"00",3,1,7,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"",19989.4838313908,0,0,0,0,169910.612566821,0,0,169910.612566821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169910.612566821,169910.612566821,189900.096398212,7113323.52097865,189900.096398212,169910.612566821,21,37.4582407060095,3
"23",22237,223203,13,13201,13351,NA,1,11,1,1,2016,57,2,4,5,1,5,1,"00",1,0,6,2,0,2,1,1,0,1,1,1,4,4,1,2,NA,2,1,"",NA,12,15,4,1,359,8,2,44,26,NA,NA,NA,NA,430467,0,0,430467,0,0,0,0,0,0,0,0,430467,430467,0,0,0,3,"",250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430467,430467,680467,917779984.812985,340233.5,215233.5,1,1348.75017423767,7
"24",24187,233143,5,5601,5161,NA,1,11,2,1,2016,52,2,5,5,1,5,1,"00",3,1,5,1,0,1,1,1,0,0,1,1,9,3,2,1,6,4,1,"",NA,16,20,1,2,2,1,2,40,40,NA,NA,NA,NA,190000,0,0,190000,0,0,0,0,0,0,0,0,190000,190000,0,0,0,3,"",80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,190000,270000,18644139.3761767,270000,190000,1,69.0523680599135,5
"25",21735,181379,10,10306,10069,166,3,12,1,1,2016,77,1,6,3,1,3,1,"00",1,1,7,2,0,2,1,1,0,1,2,1,6,2,NA,NA,NA,NA,NA,"",NA,1,1,1,8,360,8,2,35,35,NA,NA,NA,NA,0,0,0,0,0,199894.838313908,0,199894.838313908,0,199894.838313908,199894.838313908,0,199894.838313908,199894.838313908,0,0,0,3,"",99947,0,0,0,0,0,0,0,0,0,0,186987.628603979,0,0,186987.628603979,0,0,0,0,0,0,0,0,0,0,0,386882.466917886,386882.466917886,486829.466917886,44780513.3096205,243414.733458943,193441.233458943,1,91.9839827961228,5
"26",21697,218589,8,8102,8081,NA,1,12,4,1,2016,64,2,5,5,1,5,1,"00",3,1,6,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",149921.128735431,0,0,0,0,109942.161072649,0,0,109942.161072649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109942.161072649,109942.161072649,259863.28980808,14266144.920918,259863.28980808,109942.161072649,24,54.8986543326462,5
"27",22030,220623,5,5101,5101,NA,1,10,6,1,2016,47,2,3,9,2,7,1,"00",4,0,5,5,1,4,3,3,0,1,4,3,9,2,NA,NA,NA,NA,NA,"",NA,11,14,1,2,0,1,2,24,24,NA,NA,NA,NA,120200.245916038,25041.7178991745,0,145241.963815212,0,0,0,0,0,0,0,30050.0614790094,175292.025294222,175292.025294222,0,0,0,3,"",100166.871596698,0,0,0,0,0,0,400667.486386792,400667.486386792,520867.73230283,0,0,0,0,520867.73230283,0,0,0,0,763271.561566839,0,0,763271.561566839,0,0,0,1860098.80555068,1860098.80555068,1960265.67714738,253453753.552497,392053.135429476,372019.761110136,1,129.295613603421,8
"28",22915,235502,13,13114,13301,NA,1,12,2,1,2016,75,1,5,9,1,7,1,"00",1,1,7,5,0,5,4,4,0,1,5,4,2,1,NA,NA,NA,NA,NA,"",NA,10,11,1,1,120,7,2,40,32,NA,NA,NA,NA,1499211.28735431,0,0,1499211.28735431,1998948.38313908,0,1998948.38313908,0,0,1998948.38313908,1998948.38313908,0,3498159.67049338,3498159.67049338,0,0,0,3,"",999474.191569538,0,0,0,0,788974.932083078,0,0,788974.932083078,0,0,83340.1559898344,0,0,83340.1559898344,0,0,0,0,0,0,0,0,0,0,0,4370474.75856629,4370474.75856629,5369948.95013583,1632554465.05968,1073989.79002717,874094.951713259,1,304.016756996989,10
"29",23307,211497,5,5504,5211,NA,1,11,3,1,2016,55,1,4,5,1,5,1,"00",5,1,6,1,0,1,1,1,0,0,1,1,6,2,NA,NA,NA,NA,NA,"",NA,1,14,1,2,7,3,2,18,12,NA,NA,NA,NA,0,0,0,0,100234.54731335,100234.54731335,0,0,0,100234.54731335,100234.54731335,0,100234.54731335,100234.54731335,0,0,0,3,"",150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100234.54731335,100234.54731335,250234.54731335,35616447.9555666,250234.54731335,100234.54731335,1,142.332257228123,5
"30",22569,233480,13,13119,13131,NA,1,11,11,1,2016,62,1,4,4,1,5,1,"00",1,NA,6,3,0,3,2,1,1,1,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,7,7,350000,0,0,350000,0,0,0,0,0,0,0,5e+05,850000,850000,0,0,0,3,"",180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,850000,1030000,379047579.817571,343333.333333333,283333.333333333,8,368.007359046186,7
"31",21677,213865,4,4301,4051,NA,1,12,1,1,2016,63,1,6,3,2,3,1,"00",1,0,6,3,0,3,1,1,0,2,3,1,5,2,NA,NA,NA,NA,NA,"",NA,7,7,1,6,180,8,2,32,32,NA,NA,NA,NA,0,0,0,0,199894.838313908,211888.528612742,0,11993.6902988345,0,211888.528612742,211888.528612742,0,211888.528612742,211888.528612742,0,0,0,3,"",149921.128735431,0,0,0,0,0,0,0,0,0,93493.8143019893,93493.8143019893,0,0,186987.628603979,0,5996.84514941723,5996.84514941723,0,0,0,0,0,0,0,0,398876.157216721,404873.002366138,554794.131101569,31173396.6574935,184931.377033856,132958.71907224,1,56.1891247760629,3
